y,probyes,cum,obs
0,0.322741924,1667,6277
0,0.322733924,1667,6278
0,0.322639112,1667,6279
0,0.322527622,1667,6280
0,0.322524257,1667,6281
0,0.32251508,1667,6282
0,0.32249961,1667,6283
0,0.322498867,1667,6284
1,0.322484403,1668,6285
0,0.322392296,1668,6286
0,0.322384825,1668,6287
0,0.322367742,1668,6288
0,0.322206462,1668,6289
1,0.322186108,1669,6290
0,0.322109374,1669,6291
0,0.322100465,1669,6292
1,0.322039941,1670,6293
0,0.322034133,1670,6294
0,0.321922185,1670,6295
0,0.321891669,1670,6296
0,0.321879838,1670,6297
0,0.321801265,1670,6298
0,0.321793888,1670,6299
0,0.321793888,1670,6300
0,0.321793888,1670,6301
0,0.321687002,1670,6302
0,0.321562289,1670,6303
0,0.321502735,1670,6304
0,0.32147586,1670,6305
0,0.321447155,1670,6306
0,0.32139904,1670,6307
1,0.321357559,1671,6308
0,0.32133008,1671,6309
0,0.321257073,1671,6310
0,0.321214598,1671,6311
0,0.321108075,1671,6312
0,0.320975416,1671,6313
0,0.320879133,1671,6314
1,0.320792191,1672,6315
0,0.320772059,1672,6316
0,0.320743953,1672,6317
0,0.320723474,1672,6318
0,0.32056768,1672,6319
1,0.320555527,1673,6320
0,0.320555527,1673,6321
0,0.320496811,1673,6322
0,0.320449773,1673,6323
0,0.320368466,1673,6324
0,0.320335633,1673,6325
0,0.320315516,1673,6326
1,0.320305588,1674,6327
0,0.32028508,1674,6328
0,0.320174889,1674,6329
0,0.32008622,1674,6330
0,0.320007225,1674,6331
0,0.31997254,1674,6332
0,0.319956961,1674,6333
0,0.319920582,1674,6334
0,0.319798754,1674,6335
0,0.319720536,1674,6336
0,0.319697264,1674,6337
0,0.31964459,1674,6338
0,0.319616146,1674,6339
0,0.319598618,1674,6340
0,0.319406201,1674,6341
0,0.319319688,1674,6342
0,0.31925944,1674,6343
0,0.319240272,1674,6344
0,0.319080167,1674,6345
0,0.319026765,1674,6346
0,0.318986185,1674,6347
0,0.318885136,1674,6348
1,0.318854121,1675,6349
0,0.318805126,1675,6350
0,0.318778675,1675,6351
0,0.318677444,1675,6352
0,0.318552438,1675,6353
0,0.318550745,1675,6354
0,0.318533292,1675,6355
0,0.318512324,1675,6356
0,0.318502122,1675,6357
0,0.318411138,1675,6358
0,0.318397335,1675,6359
0,0.3182595,1675,6360
0,0.31823086,1675,6361
0,0.318213157,1675,6362
0,0.318169464,1675,6363
0,0.318140048,1675,6364
0,0.318086383,1675,6365
1,0.318086383,1676,6366
1,0.318059226,1677,6367
0,0.318058315,1677,6368
0,0.318044131,1677,6369
0,0.317908372,1677,6370
0,0.317898614,1677,6371
0,0.317875152,1677,6372
0,0.317870642,1677,6373
1,0.31784974,1678,6374
0,0.317840677,1678,6375
0,0.317798443,1678,6376
0,0.317757295,1678,6377
0,0.317756211,1678,6378
1,0.317732061,1679,6379
0,0.317674574,1679,6380
0,0.317624939,1679,6381
0,0.31760825,1679,6382
1,0.317594553,1680,6383
0,0.31756937,1680,6384
0,0.317531748,1680,6385
0,0.317454,1680,6386
0,0.317298533,1680,6387
0,0.317291124,1680,6388
0,0.317288482,1680,6389
1,0.31726864,1681,6390
0,0.317173036,1681,6391
0,0.317059822,1681,6392
0,0.317000452,1681,6393
1,0.316982135,1682,6394
0,0.316893938,1682,6395
0,0.316880127,1682,6396
0,0.316825363,1682,6397
0,0.316816706,1682,6398
0,0.316761039,1682,6399
0,0.31670014,1682,6400
0,0.316696894,1682,6401
0,0.316529425,1682,6402
0,0.316465089,1682,6403
0,0.316459335,1682,6404
0,0.316344268,1682,6405
0,0.316247603,1682,6406
0,0.316205482,1682,6407
0,0.316161375,1682,6408
0,0.316106375,1682,6409
0,0.31604442,1682,6410
0,0.315951911,1682,6411
0,0.315943093,1682,6412
0,0.315912793,1682,6413
0,0.315839406,1682,6414
0,0.31583785,1682,6415
0,0.315832276,1682,6416
0,0.31583072,1682,6417
1,0.3158232,1683,6418
0,0.315713745,1683,6419
0,0.315640555,1683,6420
0,0.31563373,1683,6421
0,0.315542408,1683,6422
0,0.315476755,1683,6423
0,0.315453994,1683,6424
0,0.315449978,1683,6425
0,0.315427693,1683,6426
0,0.315340679,1683,6427
0,0.315293787,1683,6428
0,0.315242193,1683,6429
0,0.315179121,1683,6430
0,0.315177869,1683,6431
0,0.314901787,1683,6432
1,0.314876633,1684,6433
0,0.314795654,1684,6434
0,0.314686994,1684,6435
0,0.314675263,1684,6436
1,0.314444515,1685,6437
0,0.314401791,1685,6438
0,0.314363596,1685,6439
0,0.314361958,1685,6440
0,0.314303679,1685,6441
0,0.314298981,1685,6442
0,0.314294326,1685,6443
0,0.31420623,1685,6444
0,0.314111168,1685,6445
0,0.314092166,1685,6446
0,0.314084798,1685,6447
0,0.314067305,1685,6448
0,0.314041411,1685,6449
0,0.314006083,1685,6450
0,0.313978814,1685,6451
0,0.313916783,1685,6452
1,0.313776592,1686,6453
0,0.313703818,1686,6454
1,0.313690212,1687,6455
0,0.313668511,1687,6456
0,0.313667133,1687,6457
0,0.313574183,1687,6458
1,0.313560752,1688,6459
0,0.313509398,1688,6460
0,0.313502511,1688,6461
1,0.313474275,1689,6462
0,0.313410533,1689,6463
0,0.313367886,1689,6464
1,0.313340818,1690,6465
0,0.313333675,1690,6466
0,0.313324165,1690,6467
1,0.313304027,1691,6468
0,0.313254847,1691,6469
0,0.313219567,1691,6470
0,0.313169448,1691,6471
1,0.313146348,1692,6472
0,0.313087073,1692,6473
0,0.313046427,1692,6474
0,0.313029955,1692,6475
0,0.313014042,1692,6476
0,0.312949406,1692,6477
0,0.312947084,1692,6478
0,0.312876478,1692,6479
0,0.312860828,1692,6480
0,0.312813061,1692,6481
0,0.312796209,1692,6482
0,0.312729104,1692,6483
0,0.312703528,1692,6484
0,0.312563847,1692,6485
0,0.312551642,1692,6486
0,0.312528395,1692,6487
0,0.312519285,1692,6488
0,0.312502097,1692,6489
0,0.312473309,1692,6490
0,0.312454704,1692,6491
0,0.312440397,1692,6492
1,0.312348504,1693,6493
0,0.312336691,1693,6494
0,0.312318993,1693,6495
0,0.31222888,1693,6496
0,0.31222888,1693,6497
0,0.312187222,1693,6498
0,0.312160768,1693,6499
0,0.312145223,1693,6500
0,0.311997993,1693,6501
0,0.311964722,1693,6502
0,0.311962576,1693,6503
0,0.311958283,1693,6504
0,0.311958283,1693,6505
0,0.311938451,1693,6506
0,0.311938451,1693,6507
0,0.311874665,1693,6508
0,0.311837539,1693,6509
0,0.311793206,1693,6510
0,0.311741409,1693,6511
0,0.311711886,1693,6512
0,0.311632552,1693,6513
0,0.311607283,1693,6514
0,0.31156434,1693,6515
1,0.311533368,1694,6516
0,0.311502827,1694,6517
0,0.31144428,1694,6518
1,0.311410184,1695,6519
0,0.311356792,1695,6520
0,0.311346801,1695,6521
1,0.311221342,1696,6522
0,0.311201278,1696,6523
0,0.311200635,1696,6524
0,0.3111795,1696,6525
1,0.311131788,1697,6526
0,0.311010362,1697,6527
0,0.31099172,1697,6528
0,0.310957394,1697,6529
0,0.310839219,1697,6530
0,0.310806059,1697,6531
0,0.310713872,1697,6532
0,0.310681448,1697,6533
1,0.310670911,1698,6534
0,0.310606369,1698,6535
0,0.310469043,1698,6536
1,0.310361671,1699,6537
0,0.310357219,1699,6538
0,0.310312231,1699,6539
0,0.310251282,1699,6540
0,0.310244091,1699,6541
0,0.310236259,1699,6542
0,0.310203648,1699,6543
1,0.310180668,1700,6544
0,0.310161068,1700,6545
0,0.310076475,1700,6546
0,0.310023123,1700,6547
0,0.310018417,1700,6548
0,0.309974012,1700,6549
0,0.30984287,1700,6550
0,0.309710262,1700,6551
0,0.309689439,1700,6552
0,0.309651558,1700,6553
0,0.309576445,1700,6554
0,0.309531434,1700,6555
0,0.309525193,1700,6556
0,0.309525193,1700,6557
0,0.309525193,1700,6558
0,0.309512028,1700,6559
0,0.3094801,1700,6560
0,0.309463816,1700,6561
0,0.309335058,1700,6562
0,0.309325529,1700,6563
0,0.309269942,1700,6564
0,0.309265499,1700,6565
0,0.309258577,1700,6566
0,0.309162543,1700,6567
0,0.309146396,1700,6568
0,0.309102445,1700,6569
0,0.309059991,1700,6570
0,0.309037484,1700,6571
1,0.308958226,1701,6572
0,0.308822156,1701,6573
0,0.308809562,1701,6574
0,0.308709337,1701,6575
0,0.308687655,1701,6576
0,0.308652317,1701,6577
0,0.308496012,1701,6578
0,0.308314288,1701,6579
0,0.308312582,1701,6580
1,0.308312582,1702,6581
0,0.308044755,1702,6582
0,0.307979107,1702,6583
0,0.307852992,1702,6584
0,0.307821585,1702,6585
0,0.307787879,1702,6586
0,0.307583768,1702,6587
0,0.307580573,1702,6588
0,0.307524905,1702,6589
0,0.307471371,1702,6590
0,0.307460213,1702,6591
0,0.30730186,1702,6592
0,0.307238854,1702,6593
0,0.307216719,1702,6594
0,0.307159938,1702,6595
0,0.307137508,1702,6596
0,0.307097119,1702,6597
0,0.307047797,1702,6598
0,0.307025584,1702,6599
0,0.306959675,1702,6600
0,0.30690743,1702,6601
0,0.306876459,1702,6602
0,0.30686157,1702,6603
0,0.306860209,1702,6604
0,0.306831836,1702,6605
0,0.306792873,1702,6606
0,0.306729331,1702,6607
0,0.306727374,1702,6608
0,0.306726311,1702,6609
0,0.306720655,1702,6610
0,0.306677192,1702,6611
0,0.306571442,1702,6612
0,0.306563832,1702,6613
0,0.306484204,1702,6614
0,0.306477402,1702,6615
0,0.306344958,1702,6616
0,0.306332931,1702,6617
0,0.306326768,1702,6618
0,0.306261665,1702,6619
0,0.306252104,1702,6620
0,0.306248025,1702,6621
0,0.306213395,1702,6622
0,0.306143504,1702,6623
0,0.306129018,1702,6624
0,0.306118397,1702,6625
0,0.305917027,1702,6626
0,0.305915965,1702,6627
0,0.305895285,1702,6628
1,0.305879403,1703,6629
0,0.305824585,1703,6630
0,0.305809215,1703,6631
0,0.305806923,1703,6632
0,0.305785355,1703,6633
0,0.305738527,1703,6634
0,0.305726344,1703,6635
0,0.305719891,1703,6636
0,0.305719085,1703,6637
0,0.30569718,1703,6638
0,0.305649512,1703,6639
0,0.305628629,1703,6640
0,0.305613434,1703,6641
0,0.305586229,1703,6642
0,0.305562039,1703,6643
0,0.305518922,1703,6644
0,0.305470803,1703,6645
0,0.3054512,1703,6646
1,0.305415093,1704,6647
0,0.30537411,1704,6648
0,0.305362104,1704,6649
0,0.305263224,1704,6650
0,0.305176025,1704,6651
0,0.30505017,1704,6652
0,0.305016295,1704,6653
0,0.304982251,1704,6654
1,0.304981446,1705,6655
0,0.30494944,1705,6656
0,0.304924896,1705,6657
0,0.304909806,1705,6658
0,0.304815501,1705,6659
0,0.304783928,1705,6660
0,0.30473189,1705,6661
1,0.304706593,1706,6662
1,0.304690619,1707,6663
0,0.304690619,1707,6664
0,0.304690619,1707,6665
0,0.304690619,1707,6666
0,0.304690619,1707,6667
1,0.30469028,1708,6668
0,0.304673248,1708,6669
0,0.304637362,1708,6670
0,0.304612239,1708,6671
0,0.304576188,1708,6672
0,0.304572036,1708,6673
1,0.304497104,1709,6674
0,0.304484143,1709,6675
0,0.304457164,1709,6676
0,0.304362514,1709,6677
0,0.304357052,1709,6678
0,0.304253063,1709,6679
0,0.304233842,1709,6680
0,0.304195615,1709,6681
0,0.304094324,1709,6682
1,0.304084801,1710,6683
0,0.304066475,1710,6684
0,0.303953487,1710,6685
0,0.303854526,1710,6686
0,0.303824659,1710,6687
0,0.303797543,1710,6688
0,0.303774659,1710,6689
0,0.303695608,1710,6690
1,0.303685585,1711,6691
0,0.303537202,1711,6692
0,0.303529803,1711,6693
0,0.303488624,1711,6694
0,0.303478816,1711,6695
0,0.303474969,1711,6696
0,0.303468036,1711,6697
0,0.303455734,1711,6698
0,0.303399428,1711,6699
0,0.303384633,1711,6700
0,0.303355258,1711,6701
1,0.303167502,1712,6702
0,0.303096524,1712,6703
1,0.303063996,1713,6704
0,0.30305749,1713,6705
0,0.303043424,1713,6706
0,0.302963255,1713,6707
0,0.302961143,1713,6708
1,0.302852526,1714,6709
0,0.302845938,1714,6710
0,0.302796621,1714,6711
0,0.302775763,1714,6712
0,0.302768501,1714,6713
0,0.302768501,1714,6714
0,0.302687319,1714,6715
0,0.302656926,1714,6716
0,0.302632148,1714,6717
0,0.302631557,1714,6718
0,0.302519546,1714,6719
0,0.302478276,1714,6720
0,0.302474942,1714,6721
1,0.302422241,1715,6722
0,0.302406082,1715,6723
0,0.302369798,1715,6724
0,0.302244471,1715,6725
0,0.302218574,1715,6726
0,0.302190696,1715,6727
0,0.302100071,1715,6728
0,0.301997067,1715,6729
0,0.301910227,1715,6730
0,0.301829174,1715,6731
0,0.301731785,1715,6732
0,0.301728708,1715,6733
0,0.301707766,1715,6734
0,0.301659186,1715,6735
0,0.301645156,1715,6736
0,0.301639216,1715,6737
0,0.301612885,1715,6738
0,0.301593969,1715,6739
0,0.301449156,1715,6740
0,0.301396009,1715,6741
0,0.301393946,1715,6742
0,0.301367795,1715,6743
0,0.301313814,1715,6744
0,0.301289815,1715,6745
0,0.30126527,1715,6746
0,0.301238999,1715,6747
0,0.301217782,1715,6748
0,0.301215509,1715,6749
1,0.301196229,1716,6750
0,0.301155945,1716,6751
0,0.301139487,1716,6752
0,0.301092684,1716,6753
1,0.301092684,1717,6754
0,0.301044875,1717,6755
0,0.300883384,1717,6756
0,0.300758197,1717,6757
1,0.300697297,1718,6758
0,0.300695531,1718,6759
0,0.30068161,1718,6760
0,0.300618785,1718,6761
0,0.300506861,1718,6762
0,0.300458727,1718,6763
0,0.300406772,1718,6764
0,0.300403788,1718,6765
0,0.300378107,1718,6766
0,0.300366843,1718,6767
0,0.30025388,1718,6768
1,0.300069233,1719,6769
0,0.300011689,1719,6770
0,0.300007867,1719,6771
0,0.300002071,1719,6772
0,0.299751264,1719,6773
0,0.299728721,1719,6774
0,0.299688885,1719,6775
0,0.299642589,1719,6776
0,0.299638391,1719,6777
1,0.299613587,1720,6778
0,0.299553952,1720,6779
0,0.299524327,1720,6780
0,0.299426187,1720,6781
0,0.299362966,1720,6782
0,0.29923185,1720,6783
0,0.299183162,1720,6784
0,0.29917532,1720,6785
1,0.299111417,1721,6786
0,0.299087686,1721,6787
0,0.299051378,1721,6788
0,0.299002204,1721,6789
1,0.298962423,1722,6790
0,0.298920634,1722,6791
0,0.298911371,1722,6792
0,0.298725354,1722,6793
0,0.298666742,1722,6794
0,0.298613038,1722,6795
0,0.298561434,1722,6796
0,0.298508453,1722,6797
0,0.298443417,1722,6798
0,0.298416408,1722,6799
0,0.298409625,1722,6800
0,0.298393588,1722,6801
0,0.298388354,1722,6802
0,0.298354356,1722,6803
0,0.298304201,1722,6804
0,0.298272804,1722,6805
0,0.298268451,1722,6806
1,0.298268116,1723,6807
0,0.29824233,1723,6808
0,0.298194237,1723,6809
0,0.298179964,1723,6810
0,0.29816201,1723,6811
0,0.298134304,1723,6812
0,0.298124386,1723,6813
0,0.298050527,1723,6814
1,0.298011614,1724,6815
0,0.297961701,1724,6816
0,0.297945093,1724,6817
0,0.297873769,1724,6818
0,0.297818642,1724,6819
0,0.297760969,1724,6820
0,0.297718147,1724,6821
0,0.297616501,1724,6822
0,0.297582387,1724,6823
0,0.297520477,1724,6824
0,0.297519056,1724,6825
0,0.297519056,1724,6826
0,0.297465429,1724,6827
0,0.297397974,1724,6828
0,0.297331699,1724,6829
0,0.297286406,1724,6830
0,0.297261964,1724,6831
0,0.297189106,1724,6832
0,0.297100261,1724,6833
0,0.297066641,1724,6834
0,0.297036864,1724,6835
0,0.297003957,1724,6836
0,0.29699857,1724,6837
0,0.296978694,1724,6838
0,0.296977024,1724,6839
0,0.296958777,1724,6840
0,0.296858157,1724,6841
1,0.296852939,1725,6842
0,0.296835907,1725,6843
0,0.296734978,1725,6844
0,0.296726171,1725,6845
0,0.29657707,1725,6846
0,0.296536433,1725,6847
0,0.296520371,1725,6848
0,0.296465763,1725,6849
0,0.296407074,1725,6850
0,0.296381214,1725,6851
0,0.296380172,1725,6852
0,0.29636107,1725,6853
0,0.296360736,1725,6854
0,0.296333294,1725,6855
0,0.296263862,1725,6856
1,0.296226585,1726,6857
0,0.296210241,1726,6858
0,0.296206071,1726,6859
0,0.296128444,1726,6860
0,0.296126443,1726,6861
0,0.296106642,1726,6862
0,0.296082006,1726,6863
0,0.296052912,1726,6864
0,0.296009482,1726,6865
0,0.29587159,1726,6866
0,0.295849215,1726,6867
0,0.295790805,1726,6868
0,0.295765976,1726,6869
0,0.295690415,1726,6870
0,0.295665591,1726,6871
0,0.295619154,1726,6872
1,0.295499895,1727,6873
0,0.295332671,1727,6874
0,0.295308073,1727,6875
0,0.295279938,1727,6876
0,0.295172991,1727,6877
0,0.295150273,1727,6878
0,0.295150273,1727,6879
0,0.295060284,1727,6880
0,0.29501436,1727,6881
1,0.29499818,1728,6882
0,0.294991316,1728,6883
0,0.2949721,1728,6884
0,0.294940366,1728,6885
0,0.294886676,1728,6886
0,0.294886676,1728,6887
0,0.294849541,1728,6888
1,0.294835694,1729,6889
0,0.294789832,1729,6890
1,0.294637057,1730,6891
0,0.2945701,1730,6892
0,0.294569934,1730,6893
0,0.294477721,1730,6894
0,0.294475643,1730,6895
0,0.294470117,1730,6896
0,0.294465962,1730,6897
0,0.29446538,1730,6898
0,0.294403182,1730,6899
0,0.294389347,1730,6900
0,0.294352623,1730,6901
0,0.294303066,1730,6902
0,0.2942737,1730,6903
0,0.294182746,1730,6904
0,0.294118963,1730,6905
0,0.294011472,1730,6906
0,0.293980213,1730,6907
0,0.29397901,1730,6908
0,0.293973115,1730,6909
0,0.293971579,1730,6910
0,0.293970002,1730,6911
0,0.293970002,1730,6912
0,0.293970002,1730,6913
0,0.293958254,1730,6914
0,0.293815897,1730,6915
0,0.293753572,1730,6916
0,0.293750377,1730,6917
0,0.293741996,1730,6918
1,0.293738012,1731,6919
0,0.293736643,1731,6920
1,0.293709177,1732,6921
0,0.293587298,1732,6922
0,0.293450892,1732,6923
0,0.293432606,1732,6924
0,0.293404741,1732,6925
0,0.293311788,1732,6926
0,0.293303704,1732,6927
1,0.293302834,1733,6928
0,0.293297486,1733,6929
0,0.293268137,1733,6930
0,0.293207413,1733,6931
0,0.293159626,1733,6932
1,0.293121417,1734,6933
1,0.293114787,1735,6934
0,0.293102106,1735,6935
0,0.293069412,1735,6936
0,0.293059509,1735,6937
0,0.293026114,1735,6938
0,0.29279249,1735,6939
0,0.292790253,1735,6940
0,0.292781805,1735,6941
0,0.292744163,1735,6942
0,0.292712859,1735,6943
0,0.292693729,1735,6944
0,0.292624795,1735,6945
0,0.292613079,1735,6946
1,0.292584681,1736,6947
0,0.292478181,1736,6948
0,0.292382586,1736,6949
0,0.292334961,1736,6950
0,0.292321473,1736,6951
0,0.29231233,1736,6952
1,0.292280804,1737,6953
0,0.292161299,1737,6954
0,0.292151662,1737,6955
0,0.292118782,1737,6956
0,0.292114481,1737,6957
0,0.292109312,1737,6958
0,0.292105879,1737,6959
0,0.291994354,1737,6960
1,0.291950281,1738,6961
0,0.291899183,1738,6962
0,0.291897985,1738,6963
0,0.291839122,1738,6964
0,0.291821679,1738,6965
0,0.291753279,1738,6966
0,0.29173212,1738,6967
0,0.291679144,1738,6968
0,0.291551646,1738,6969
0,0.291530909,1738,6970
0,0.29151579,1738,6971
0,0.291407991,1738,6972
0,0.291376729,1738,6973
0,0.291324287,1738,6974
1,0.291236634,1739,6975
0,0.291204847,1739,6976
0,0.291176158,1739,6977
0,0.291173392,1739,6978
0,0.291034593,1739,6979
0,0.291008141,1739,6980
0,0.290982393,1739,6981
0,0.290970221,1739,6982
0,0.290969684,1739,6983
0,0.290914604,1739,6984
0,0.290903382,1739,6985
0,0.290900907,1739,6986
0,0.290824631,1739,6987
0,0.290802769,1739,6988
0,0.290773402,1739,6989
0,0.29073517,1739,6990
0,0.290722591,1739,6991
1,0.290618758,1740,6992
0,0.290607172,1740,6993
0,0.290555265,1740,6994
0,0.290496603,1740,6995
0,0.290495202,1740,6996
0,0.29044578,1740,6997
0,0.290426738,1740,6998
0,0.290380248,1740,6999
0,0.290379836,1740,7000
0,0.290345261,1740,7001
0,0.290342046,1740,7002
0,0.290216623,1740,7003
0,0.290193306,1740,7004
0,0.29008563,1740,7005
0,0.290068332,1740,7006
1,0.290047575,1741,7007
0,0.28997662,1741,7008
0,0.289968385,1741,7009
0,0.28995982,1741,7010
1,0.289865905,1742,7011
0,0.28984742,1742,7012
0,0.289696278,1742,7013
0,0.289696031,1742,7014
1,0.28965673,1743,7015
0,0.289631464,1743,7016
1,0.289548062,1744,7017
0,0.289456859,1744,7018
0,0.289413546,1744,7019
0,0.289407212,1744,7020
0,0.289364274,1744,7021
0,0.289310319,1744,7022
1,0.289253245,1745,7023
0,0.289210814,1745,7024
0,0.289210814,1745,7025
0,0.289210197,1745,7026
0,0.289143475,1745,7027
0,0.289136692,1745,7028
0,0.289101916,1745,7029
0,0.289054936,1745,7030
0,0.289008413,1745,7031
0,0.288806671,1745,7032
0,0.28880626,1745,7033
0,0.28862924,1745,7034
0,0.28861265,1745,7035
0,0.288604602,1745,7036
0,0.288586001,1745,7037
0,0.288572492,1745,7038
1,0.288535047,1746,7039
0,0.288493089,1746,7040
0,0.288436111,1746,7041
0,0.288380781,1746,7042
0,0.288379427,1746,7043
0,0.288220123,1746,7044
0,0.288196285,1746,7045
0,0.288181515,1746,7046
0,0.288150172,1746,7047
0,0.288137372,1746,7048
0,0.288110216,1746,7049
0,0.288064562,1746,7050
0,0.287910487,1746,7051
0,0.287841032,1746,7052
0,0.287837629,1746,7053
1,0.287744451,1747,7054
0,0.287729531,1747,7055
0,0.287640226,1747,7056
0,0.287565852,1747,7057
0,0.28751435,1747,7058
0,0.287347631,1747,7059
0,0.287308561,1747,7060
0,0.287299961,1747,7061
0,0.287278216,1747,7062
0,0.287274981,1747,7063
0,0.287259297,1747,7064
0,0.287252828,1747,7065
0,0.287228792,1747,7066
0,0.287192925,1747,7067
0,0.28704052,1747,7068
0,0.287028405,1747,7069
0,0.286992798,1747,7070
0,0.286946636,1747,7071
0,0.286789277,1747,7072
0,0.286741949,1747,7073
0,0.286641499,1747,7074
0,0.286597252,1747,7075
0,0.286596352,1747,7076
0,0.286582776,1747,7077
0,0.286571204,1747,7078
0,0.286546548,1747,7079
0,0.286525083,1747,7080
0,0.286512858,1747,7081
0,0.286487143,1747,7082
0,0.286427417,1747,7083
0,0.286345588,1747,7084
0,0.286281671,1747,7085
0,0.2862755,1747,7086
0,0.286109865,1747,7087
0,0.286090461,1747,7088
0,0.286088868,1747,7089
0,0.286084865,1747,7090
0,0.286053781,1747,7091
0,0.286024495,1747,7092
0,0.285946818,1747,7093
0,0.285845514,1747,7094
0,0.285843146,1747,7095
0,0.285796238,1747,7096
1,0.285794973,1748,7097
0,0.285785869,1748,7098
0,0.28571166,1748,7099
0,0.285655051,1748,7100
0,0.285622607,1748,7101
0,0.285602734,1748,7102
0,0.285508643,1748,7103
1,0.285431132,1749,7104
0,0.285310606,1749,7105
0,0.285306773,1749,7106
0,0.285249397,1749,7107
0,0.285216655,1749,7108
0,0.28511196,1749,7109
0,0.285106701,1749,7110
0,0.285081917,1749,7111
0,0.285078004,1749,7112
0,0.285075966,1749,7113
0,0.285049512,1749,7114
0,0.28502897,1749,7115
0,0.284981816,1749,7116
0,0.284954675,1749,7117
0,0.284840708,1749,7118
0,0.284837245,1749,7119
0,0.284830034,1749,7120
0,0.284799154,1749,7121
0,0.284749986,1749,7122
0,0.284734385,1749,7123
0,0.284727949,1749,7124
1,0.284681762,1750,7125
0,0.284666408,1750,7126
0,0.284596568,1750,7127
0,0.28457348,1750,7128
0,0.284544204,1750,7129
0,0.284538952,1750,7130
0,0.284533537,1750,7131
0,0.284518188,1750,7132
0,0.28448863,1750,7133
0,0.284409169,1750,7134
0,0.284395004,1750,7135
0,0.284373188,1750,7136
0,0.284365944,1750,7137
0,0.284272098,1750,7138
0,0.284267093,1750,7139
0,0.284216556,1750,7140
0,0.284184577,1750,7141
0,0.28416277,1750,7142
0,0.284126971,1750,7143
0,0.284108096,1750,7144
0,0.284091418,1750,7145
0,0.284071609,1750,7146
0,0.284027072,1750,7147
0,0.284023208,1750,7148
0,0.284012186,1750,7149
0,0.284010153,1750,7150
0,0.28387645,1750,7151
0,0.283816971,1750,7152
0,0.283777946,1750,7153
0,0.283767214,1750,7154
0,0.283726283,1750,7155
0,0.283723153,1750,7156
0,0.283709253,1750,7157
0,0.283681697,1750,7158
0,0.283650567,1750,7159
0,0.283642439,1750,7160
0,0.283612328,1750,7161
