,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4397,30530,57,management,married,tertiary,no,337,no,no,cellular,5,feb,59,2,-1,0,unknown,no
4398,13683,29,management,single,tertiary,no,0,yes,no,cellular,9,jul,150,1,-1,0,unknown,no
4399,2929,45,blue-collar,married,primary,no,1691,yes,no,unknown,14,may,57,1,-1,0,unknown,no
4400,32003,52,blue-collar,married,secondary,no,543,yes,no,cellular,13,apr,211,2,-1,0,unknown,no
4401,40735,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success,yes
4402,2552,53,management,married,secondary,yes,-689,yes,no,unknown,13,may,242,1,-1,0,unknown,no
4403,5775,33,services,single,tertiary,no,1595,yes,no,unknown,26,may,296,1,-1,0,unknown,no
4404,40600,44,management,married,tertiary,no,1646,yes,no,cellular,29,jul,292,6,251,1,failure,no
4405,34401,59,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,no
4406,7260,23,technician,married,secondary,no,8254,yes,no,unknown,29,may,409,3,-1,0,unknown,no
4407,38770,33,management,single,tertiary,no,62,yes,no,cellular,18,may,473,3,-1,0,unknown,yes
4408,8997,59,retired,married,secondary,no,56,no,no,unknown,5,jun,396,1,-1,0,unknown,no
4409,34195,50,management,single,unknown,no,1277,no,no,cellular,4,may,63,1,-1,0,unknown,no
4410,19316,30,management,married,tertiary,no,1119,no,no,cellular,6,aug,199,7,-1,0,unknown,no
4411,959,38,services,married,secondary,no,-32,yes,no,unknown,7,may,154,2,-1,0,unknown,no
4412,1646,32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,no
4413,26813,58,technician,married,secondary,no,5618,yes,no,cellular,20,nov,361,2,189,1,failure,no
4414,8227,44,blue-collar,married,primary,no,3433,yes,no,unknown,2,jun,548,8,-1,0,unknown,no
4415,3126,46,technician,married,secondary,no,1427,yes,no,unknown,14,may,32,3,-1,0,unknown,no
4416,36008,42,services,married,secondary,no,714,yes,yes,cellular,8,may,211,1,358,5,failure,no
4417,9651,37,services,married,secondary,no,1372,yes,no,unknown,6,jun,129,2,-1,0,unknown,no
4418,28160,37,unemployed,married,secondary,no,86,no,no,cellular,29,jan,1424,1,-1,0,unknown,no
4419,26895,30,admin.,married,secondary,no,35,yes,yes,cellular,21,nov,91,2,-1,0,unknown,no
4420,6757,28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,may,615,1,-1,0,unknown,no
4421,4842,36,admin.,married,secondary,no,0,no,no,unknown,21,may,117,1,-1,0,unknown,no
4422,13684,50,services,married,secondary,no,1683,no,no,telephone,9,jul,56,1,-1,0,unknown,no
4423,29289,31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure,yes
4424,5267,33,blue-collar,married,primary,no,463,yes,no,unknown,23,may,230,1,-1,0,unknown,no
4425,12488,31,management,married,tertiary,no,84,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
4426,28899,37,services,single,secondary,no,1534,no,no,cellular,30,jan,267,6,-1,0,unknown,no
4427,5360,29,housemaid,married,secondary,no,823,yes,no,unknown,23,may,14,2,-1,0,unknown,no
4428,22672,41,technician,married,secondary,no,2039,no,no,cellular,25,aug,160,4,-1,0,unknown,no
4429,220,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no
4430,43076,53,technician,married,secondary,no,4807,no,no,telephone,19,feb,255,3,-1,0,unknown,no
4431,10098,57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,-1,0,unknown,yes
4432,18724,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,no
4433,18438,55,housemaid,divorced,primary,no,77,no,no,cellular,31,jul,463,6,-1,0,unknown,yes
4434,1152,31,admin.,divorced,secondary,no,53,yes,no,unknown,7,may,128,4,-1,0,unknown,no
4435,37794,29,admin.,married,secondary,no,1761,yes,yes,cellular,14,may,175,1,-1,0,unknown,no
4436,16884,39,entrepreneur,married,primary,no,13930,yes,no,cellular,25,jul,337,2,-1,0,unknown,no
4437,19581,60,housemaid,married,primary,no,2008,no,no,cellular,7,aug,105,2,-1,0,unknown,no
4438,33918,49,admin.,married,secondary,no,3608,yes,no,cellular,30,apr,252,1,168,1,success,yes
4439,24048,50,blue-collar,married,primary,no,12519,yes,no,unknown,18,oct,37,1,-1,0,unknown,no
4440,673,49,self-employed,married,secondary,no,1,yes,no,unknown,6,may,260,3,-1,0,unknown,no
4441,24711,40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no
4442,23462,32,technician,single,secondary,no,17,no,no,cellular,28,aug,17,15,-1,0,unknown,no
4443,25429,50,technician,married,secondary,no,31,yes,no,telephone,18,nov,251,4,-1,0,unknown,no
4444,30666,53,blue-collar,married,unknown,no,593,no,no,telephone,6,feb,137,1,-1,0,unknown,no
4445,24034,37,management,single,tertiary,no,3452,yes,no,cellular,29,aug,8,9,-1,0,unknown,no
4446,44808,33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,390,2,-1,0,unknown,yes
4447,3232,58,services,married,secondary,no,0,yes,no,unknown,15,may,183,5,-1,0,unknown,no
4448,31260,25,unemployed,single,secondary,no,771,no,no,cellular,5,mar,86,1,-1,0,unknown,no
4449,17696,41,unemployed,married,secondary,no,274,yes,no,cellular,29,jul,207,4,-1,0,unknown,no
4450,17596,34,services,married,secondary,no,0,yes,no,cellular,29,jul,55,3,-1,0,unknown,no
4451,24031,38,self-employed,married,tertiary,no,0,no,no,cellular,29,aug,117,3,-1,0,unknown,no
4452,41594,28,technician,single,tertiary,no,865,no,no,cellular,16,sep,177,1,-1,0,unknown,no
4453,37955,29,blue-collar,married,secondary,no,64,yes,no,cellular,14,may,444,2,366,3,failure,no
4454,2354,31,management,married,tertiary,no,334,yes,no,unknown,13,may,449,1,-1,0,unknown,no
4455,45081,27,student,single,secondary,no,1164,no,no,cellular,21,oct,256,2,104,2,failure,no
4456,7613,37,technician,single,secondary,no,428,yes,no,unknown,30,may,107,1,-1,0,unknown,no
4457,12030,36,management,divorced,tertiary,no,563,no,no,unknown,20,jun,10,4,-1,0,unknown,no
4458,4392,33,admin.,single,secondary,no,434,yes,no,unknown,20,may,351,1,-1,0,unknown,no
4459,37995,41,technician,single,secondary,no,200,yes,no,cellular,14,may,353,6,373,2,failure,no
4460,29367,37,technician,married,tertiary,no,0,yes,no,cellular,2,feb,440,2,-1,0,unknown,no
4461,36469,38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,-1,0,unknown,no
4462,38398,31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no
4463,35229,30,blue-collar,single,secondary,no,959,yes,no,cellular,7,may,375,1,-1,0,unknown,no
4464,8257,29,technician,single,tertiary,no,2998,no,no,unknown,2,jun,479,3,-1,0,unknown,no
4465,5800,58,technician,divorced,secondary,no,0,yes,no,unknown,26,may,273,2,-1,0,unknown,no
4466,38751,57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
4467,28590,45,admin.,married,primary,no,-407,yes,yes,cellular,29,jan,503,2,224,18,other,no
4468,27063,31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure,no
4469,3932,24,admin.,single,secondary,no,770,yes,no,unknown,16,may,233,1,-1,0,unknown,no
4470,10259,36,admin.,married,secondary,no,0,no,no,unknown,11,jun,378,4,-1,0,unknown,no
4471,38277,26,technician,single,secondary,no,276,yes,no,cellular,15,may,106,1,368,4,failure,no
4472,38921,27,blue-collar,single,primary,no,5,yes,no,cellular,18,may,182,1,-1,0,unknown,no
4473,14821,26,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,yes
4474,40929,44,technician,married,tertiary,no,1818,yes,yes,cellular,12,aug,120,1,104,1,failure,no
4475,13896,25,unemployed,married,tertiary,no,118,no,yes,telephone,10,jul,45,1,-1,0,unknown,no
4476,26850,33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown,no
4477,34848,48,entrepreneur,single,secondary,no,0,yes,no,cellular,6,may,236,1,-1,0,unknown,no
4478,36792,35,management,married,secondary,no,4135,yes,no,cellular,12,may,106,4,-1,0,unknown,no
4479,12854,29,blue-collar,married,secondary,no,247,no,yes,cellular,7,jul,199,1,-1,0,unknown,no
4480,11673,60,retired,married,tertiary,no,2868,no,no,unknown,20,jun,42,7,-1,0,unknown,no
4481,469,55,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,182,1,-1,0,unknown,no
4482,31927,30,technician,single,tertiary,no,987,no,no,cellular,9,apr,98,6,-1,0,unknown,no
4483,26362,50,blue-collar,married,primary,no,808,yes,no,cellular,20,nov,302,3,-1,0,unknown,no
4484,8283,31,technician,single,secondary,no,4040,yes,no,unknown,2,jun,213,2,-1,0,unknown,no
4485,12161,56,unemployed,married,secondary,no,733,yes,no,unknown,20,jun,21,3,-1,0,unknown,no
4486,23246,31,technician,divorced,secondary,no,24,no,yes,cellular,27,aug,352,2,-1,0,unknown,no
4487,25562,35,management,divorced,tertiary,no,859,yes,yes,cellular,19,nov,1554,1,-1,0,unknown,yes
4488,4128,35,blue-collar,single,secondary,no,5,no,no,unknown,19,may,268,3,-1,0,unknown,no
4489,16477,39,technician,married,secondary,no,694,yes,no,cellular,23,jul,413,5,-1,0,unknown,no
4490,11111,42,services,married,secondary,no,0,no,no,unknown,18,jun,118,6,-1,0,unknown,no
4491,17246,43,blue-collar,single,primary,no,-399,no,yes,cellular,28,jul,662,3,-1,0,unknown,yes
4492,13854,37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,259,1,-1,0,unknown,no
4493,11205,60,retired,married,primary,no,3,no,no,unknown,18,jun,227,1,-1,0,unknown,no
4494,43644,47,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,no
4495,16684,34,technician,married,secondary,no,945,yes,yes,cellular,24,jul,181,1,-1,0,unknown,no
4496,43489,36,management,married,tertiary,no,-115,yes,no,cellular,16,apr,297,4,182,2,other,yes
4497,17367,31,management,single,secondary,yes,20,yes,no,cellular,28,jul,141,5,-1,0,unknown,no
4498,21775,42,admin.,married,secondary,no,329,no,no,cellular,19,aug,347,3,-1,0,unknown,no
4499,6658,24,blue-collar,single,secondary,no,8594,yes,no,unknown,28,may,181,1,-1,0,unknown,no
4500,42436,25,blue-collar,single,secondary,no,1163,no,no,cellular,7,dec,262,3,-1,0,unknown,no
4501,36614,41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,no
4502,43335,52,technician,single,secondary,no,436,no,yes,unknown,22,mar,95,1,-1,0,unknown,yes
4503,314,37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no
4504,11174,36,management,single,tertiary,no,391,no,no,unknown,18,jun,443,1,-1,0,unknown,no
4505,10473,49,housemaid,married,primary,no,785,no,no,unknown,16,jun,190,6,-1,0,unknown,no
4506,43428,27,technician,single,tertiary,no,-67,yes,no,cellular,6,apr,604,3,236,2,failure,yes
4507,39474,33,services,married,tertiary,no,570,no,no,cellular,25,may,70,1,-1,0,unknown,no
4508,8534,35,technician,married,tertiary,no,2188,yes,no,unknown,3,jun,680,2,-1,0,unknown,no
4509,36572,37,technician,single,tertiary,no,-487,yes,no,cellular,12,may,358,1,260,5,other,no
4510,17976,45,blue-collar,single,unknown,no,713,no,no,cellular,30,jul,148,2,-1,0,unknown,no
4511,23623,31,management,single,tertiary,no,35,no,no,cellular,28,aug,27,16,-1,0,unknown,no
4512,22038,45,admin.,married,secondary,no,236,no,no,cellular,20,aug,703,2,-1,0,unknown,yes
4513,45211,37,entrepreneur,married,secondary,no,2971,no,no,cellular,17,nov,361,2,188,11,other,no
4514,31127,24,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,134,2,-1,0,unknown,yes
4515,11144,29,management,married,tertiary,no,620,yes,no,unknown,18,jun,72,3,-1,0,unknown,no
4516,7497,34,blue-collar,married,primary,no,425,yes,no,unknown,29,may,182,6,-1,0,unknown,no
4517,15481,37,blue-collar,single,secondary,no,392,yes,no,cellular,18,jul,118,3,-1,0,unknown,no
4518,41811,35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,166,2,-1,0,unknown,no
4519,41842,75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes
4520,7836,43,entrepreneur,married,primary,no,0,yes,no,unknown,30,may,222,9,-1,0,unknown,no
4521,5957,33,blue-collar,married,secondary,no,941,yes,no,unknown,26,may,218,2,-1,0,unknown,no
4522,35830,45,blue-collar,married,secondary,no,247,yes,no,cellular,8,may,157,1,-1,0,unknown,no
4523,32888,31,admin.,single,secondary,no,0,no,no,cellular,17,apr,188,3,-1,0,unknown,yes
4524,44434,34,management,married,tertiary,no,1778,no,no,cellular,5,aug,329,2,181,4,failure,no
4525,29148,41,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,108,2,-1,0,unknown,no
4526,152,26,student,single,secondary,no,0,yes,no,unknown,5,may,610,2,-1,0,unknown,no
4527,7746,51,housemaid,married,tertiary,no,3122,yes,no,unknown,30,may,33,2,-1,0,unknown,no
4528,19094,45,management,married,tertiary,no,-642,no,no,cellular,5,aug,124,4,-1,0,unknown,no
4529,39359,28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,unknown,yes
4530,30468,55,technician,married,secondary,no,956,yes,yes,cellular,5,feb,116,4,-1,0,unknown,no
4531,27829,55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,-1,0,unknown,no
4532,10793,60,management,married,primary,no,0,no,no,unknown,17,jun,442,1,-1,0,unknown,no
4533,35095,26,student,single,secondary,no,47,yes,no,cellular,6,may,273,4,-1,0,unknown,no
4534,32864,47,admin.,married,secondary,no,-245,yes,no,cellular,17,apr,91,1,-1,0,unknown,no
4535,33032,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,no
4536,19368,48,blue-collar,married,secondary,no,2054,yes,no,cellular,6,aug,127,2,-1,0,unknown,no
4537,15701,58,technician,married,secondary,no,471,yes,yes,telephone,21,jul,61,1,-1,0,unknown,no
4538,28504,26,technician,single,tertiary,no,1274,no,no,telephone,29,jan,475,2,-1,0,unknown,no
4539,14390,42,management,married,tertiary,no,831,yes,no,cellular,14,jul,455,3,-1,0,unknown,no
4540,6316,33,services,married,secondary,no,684,yes,no,unknown,27,may,474,1,-1,0,unknown,no
4541,28953,33,management,single,tertiary,no,361,yes,no,cellular,2,feb,81,1,-1,0,unknown,no
4542,7149,51,services,married,unknown,no,224,yes,no,unknown,29,may,52,3,-1,0,unknown,no
4543,39942,40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,no
4544,32947,33,management,married,tertiary,no,0,yes,no,cellular,17,apr,378,1,-1,0,unknown,yes
4545,34056,30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,-1,0,unknown,yes
4546,17701,50,services,married,unknown,no,1688,no,no,telephone,29,jul,156,2,-1,0,unknown,no
4547,3702,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,yes
4548,8577,34,blue-collar,married,primary,no,765,yes,no,unknown,3,jun,111,7,-1,0,unknown,no
4549,39350,37,blue-collar,married,unknown,no,-118,yes,no,cellular,18,may,21,2,-1,0,unknown,no
4550,24981,43,management,married,secondary,no,2115,yes,no,cellular,18,nov,102,1,-1,0,unknown,no
4551,28201,59,technician,divorced,secondary,no,-296,no,yes,cellular,29,jan,34,1,-1,0,unknown,no
4552,24478,56,management,married,primary,no,13,no,no,cellular,17,nov,240,1,-1,0,unknown,no
4553,23375,54,self-employed,married,unknown,no,204,no,no,cellular,27,aug,231,5,-1,0,unknown,no
4554,8500,46,blue-collar,married,secondary,no,243,yes,no,unknown,3,jun,310,4,-1,0,unknown,no
4555,19615,57,technician,married,tertiary,no,6822,no,no,cellular,7,aug,797,2,-1,0,unknown,yes
4556,9902,39,housemaid,married,primary,no,267,no,no,unknown,9,jun,1151,5,-1,0,unknown,no
4557,4851,35,management,single,tertiary,no,-289,yes,no,unknown,21,may,490,1,-1,0,unknown,no
4558,38456,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no
4559,33252,34,management,single,unknown,no,355,yes,no,cellular,20,apr,51,3,-1,0,unknown,no
4560,15793,29,blue-collar,married,secondary,no,-49,yes,yes,cellular,21,jul,210,1,-1,0,unknown,no
4561,42693,57,management,married,tertiary,no,1318,no,no,cellular,18,jan,91,2,94,3,success,no
4562,11902,45,admin.,married,unknown,no,1557,no,no,unknown,20,jun,158,5,-1,0,unknown,no
4563,9376,58,unknown,married,tertiary,no,4150,no,no,unknown,6,jun,363,1,-1,0,unknown,no
4564,31553,54,entrepreneur,single,tertiary,no,5417,yes,no,cellular,3,apr,376,1,-1,0,unknown,no
4565,10869,37,blue-collar,single,secondary,no,5818,no,no,unknown,17,jun,652,2,-1,0,unknown,no
4566,15041,60,entrepreneur,married,primary,no,83,yes,no,cellular,17,jul,302,2,-1,0,unknown,no
4567,39027,48,services,divorced,secondary,no,-203,yes,no,cellular,18,may,156,5,297,1,other,no
4568,4038,27,services,single,secondary,no,-20,no,no,unknown,16,may,757,6,-1,0,unknown,no
4569,44689,83,housemaid,married,primary,no,2140,no,no,cellular,6,sep,109,3,276,8,other,no
4570,9317,42,blue-collar,married,secondary,no,230,yes,no,unknown,5,jun,175,7,-1,0,unknown,no
4571,32977,57,blue-collar,married,secondary,no,621,yes,no,cellular,17,apr,778,3,-1,0,unknown,no
4572,20458,33,technician,single,secondary,no,827,yes,no,cellular,12,aug,58,4,-1,0,unknown,no
4573,9181,48,services,single,secondary,no,220,no,no,unknown,5,jun,1005,2,-1,0,unknown,no
4574,15133,38,technician,divorced,secondary,no,1803,no,yes,cellular,17,jul,172,1,-1,0,unknown,no
4575,7239,36,blue-collar,married,secondary,no,439,yes,no,unknown,29,may,179,2,-1,0,unknown,no
4576,40601,32,services,married,unknown,no,1016,no,no,cellular,30,jul,141,2,-1,0,unknown,no
4577,4336,49,blue-collar,married,secondary,no,1854,yes,no,unknown,19,may,173,5,-1,0,unknown,no
4578,41625,44,management,married,tertiary,no,1036,no,no,cellular,25,sep,491,1,-1,0,unknown,no
4579,34725,29,technician,single,tertiary,no,41,yes,yes,cellular,5,may,151,1,-1,0,unknown,no
4580,36949,43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,no
4581,44876,82,retired,divorced,primary,no,928,no,no,telephone,23,sep,217,2,188,3,other,no
4582,22478,33,management,single,tertiary,no,112,no,no,cellular,22,aug,112,4,-1,0,unknown,no
4583,23126,39,technician,single,secondary,no,69,no,no,cellular,26,aug,183,3,-1,0,unknown,no
4584,14451,51,services,divorced,secondary,no,242,no,yes,cellular,14,jul,1336,4,-1,0,unknown,yes
4585,27225,42,technician,single,secondary,no,716,yes,no,cellular,21,nov,110,1,-1,0,unknown,no
4586,29626,26,blue-collar,single,secondary,no,184,no,no,cellular,3,feb,110,2,6,1,other,no
4587,25223,33,services,married,secondary,no,244,yes,no,cellular,18,nov,231,2,-1,0,unknown,no
4588,13754,60,blue-collar,married,secondary,no,721,no,no,cellular,10,jul,160,1,-1,0,unknown,no
4589,2607,42,admin.,married,secondary,no,128,yes,no,unknown,13,may,190,1,-1,0,unknown,no
4590,30046,28,blue-collar,single,secondary,no,121,no,no,cellular,4,feb,542,2,-1,0,unknown,no
4591,867,49,blue-collar,married,primary,no,3659,yes,no,unknown,7,may,160,1,-1,0,unknown,no
4592,12323,60,retired,divorced,tertiary,no,1349,no,yes,unknown,26,jun,198,2,-1,0,unknown,no
4593,34530,33,admin.,married,secondary,no,30,yes,no,telephone,5,may,125,2,-1,0,unknown,no
4594,18598,55,technician,married,tertiary,no,804,no,no,cellular,31,jul,245,5,-1,0,unknown,no
4595,30181,58,management,married,secondary,no,-382,no,no,telephone,5,feb,398,4,189,12,success,no
4596,7282,56,technician,married,secondary,no,589,yes,no,unknown,29,may,535,2,-1,0,unknown,yes
4597,27872,38,technician,single,secondary,no,275,yes,no,cellular,28,jan,52,1,-1,0,unknown,no
4598,19989,53,blue-collar,married,primary,no,1868,no,no,cellular,8,aug,156,4,-1,0,unknown,no
4599,42092,60,retired,divorced,secondary,no,4243,no,no,cellular,30,oct,416,2,-1,0,unknown,yes
4600,20640,30,management,single,tertiary,no,9634,no,no,cellular,12,aug,781,5,-1,0,unknown,no
4601,29999,40,admin.,married,secondary,no,1142,yes,no,cellular,4,feb,126,1,-1,0,unknown,no
4602,45051,66,retired,married,secondary,no,3409,no,no,cellular,19,oct,133,3,160,3,failure,no
4603,20366,34,management,married,tertiary,no,519,no,no,cellular,11,aug,57,3,-1,0,unknown,no
4604,20023,32,entrepreneur,married,primary,no,795,no,no,cellular,8,aug,131,3,-1,0,unknown,no
4605,23792,37,management,married,tertiary,no,4293,yes,no,cellular,29,aug,150,2,-1,0,unknown,no
4606,17431,33,services,married,secondary,no,766,yes,no,cellular,28,jul,22,3,-1,0,unknown,no
4607,23266,30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes
4608,38174,33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure,no
