,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
22618,31117,75,retired,married,primary,no,358,no,no,cellular,17,feb,364,11,-1,0,unknown,yes
8382,19301,40,technician,divorced,secondary,no,311,no,no,cellular,6,aug,738,2,-1,0,unknown,yes
21727,42363,28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
1505,44851,36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,155,1,184,1,success,yes
9628,43491,22,management,single,tertiary,no,104,no,yes,cellular,16,apr,330,3,-1,0,unknown,yes
25987,33939,37,blue-collar,married,secondary,no,1330,no,no,cellular,30,apr,390,1,-1,0,unknown,yes
12096,33754,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,yes
22737,35130,38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,unknown,yes
9384,5960,31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,-1,0,unknown,yes
12063,18517,44,technician,married,primary,no,755,no,yes,cellular,31,jul,829,4,-1,0,unknown,yes
12058,37757,41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes
15125,38856,32,technician,single,secondary,no,230,yes,no,cellular,18,may,442,1,266,8,failure,yes
26012,17183,48,management,married,secondary,no,268,yes,no,cellular,28,jul,458,7,-1,0,unknown,yes
6998,6822,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
27013,43395,86,retired,married,primary,no,5236,no,no,telephone,1,apr,558,2,-1,0,unknown,yes
26234,39011,34,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,507,1,-1,0,unknown,yes
18896,35365,25,admin.,single,secondary,no,122,yes,no,cellular,7,may,481,2,-1,0,unknown,yes
23507,44330,57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,yes
4103,14818,27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes
2680,39459,26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,0,unknown,yes
23176,1174,39,blue-collar,married,primary,no,70,no,no,unknown,8,may,813,1,-1,0,unknown,yes
24730,44050,21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,yes
3843,40077,43,management,married,tertiary,no,2987,no,no,cellular,4,jun,156,1,85,3,failure,yes
3524,17898,44,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,684,2,-1,0,unknown,yes
11344,42130,36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
25942,43228,54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,-1,0,unknown,yes
17261,44399,34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,263,3,251,3,success,yes
10676,30756,59,retired,divorced,tertiary,no,3444,no,no,cellular,6,feb,241,2,-1,0,unknown,yes
13618,42445,31,technician,married,secondary,no,684,yes,no,cellular,7,dec,620,3,-1,0,unknown,yes
8200,15839,26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,-1,0,unknown,yes
4854,8745,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes
2158,43573,64,retired,married,secondary,no,4787,no,no,cellular,28,apr,392,1,182,1,success,yes
1644,31442,47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,-1,0,unknown,yes
23173,26566,38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes
18941,15933,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,yes
11923,39425,42,management,married,primary,no,5310,yes,no,cellular,22,may,545,2,186,1,success,yes
26381,42225,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
6749,43793,31,technician,single,secondary,no,846,no,no,cellular,26,may,405,3,205,2,failure,yes
24160,1692,28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,710,1,-1,0,unknown,yes
22226,42195,67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,yes
4425,44535,75,retired,married,secondary,no,291,no,no,cellular,12,aug,350,1,182,2,success,yes
10876,44520,51,management,married,tertiary,no,346,no,no,cellular,11,aug,237,1,180,6,success,yes
19887,42717,50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure,yes
23075,43344,72,retired,married,primary,no,4657,no,no,telephone,23,mar,255,1,91,8,success,yes
14180,24104,58,management,divorced,tertiary,no,372,no,yes,unknown,29,oct,11,1,-1,0,unknown,yes
7532,41773,48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,yes
19114,45079,77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,yes
17414,42134,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
1616,44761,28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,yes
1912,44275,41,technician,single,tertiary,no,431,no,no,cellular,23,jul,196,1,88,5,failure,yes
23616,39792,49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,0,unknown,yes
17126,20387,34,management,married,tertiary,no,828,no,yes,cellular,11,aug,1080,3,-1,0,unknown,yes
20486,33402,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,yes
6724,44448,33,technician,single,secondary,no,2979,no,no,cellular,5,aug,326,2,437,1,failure,yes
24841,29616,38,management,married,tertiary,no,613,no,no,cellular,3,feb,239,1,-1,0,unknown,yes
11393,42768,52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
15784,31790,32,technician,married,secondary,no,303,yes,no,cellular,8,apr,150,1,267,4,failure,yes
25249,22117,34,technician,single,secondary,no,666,no,no,cellular,21,aug,1503,2,-1,0,unknown,yes
12542,31270,35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,106,1,-1,0,unknown,yes
1229,44469,45,admin.,married,secondary,no,476,no,no,cellular,6,aug,356,1,364,1,other,yes
6899,43589,33,management,single,tertiary,no,952,yes,no,cellular,29,apr,1241,5,-1,0,unknown,yes
14593,34808,31,technician,single,secondary,no,53,yes,yes,cellular,6,may,530,1,-1,0,unknown,yes
22535,45135,70,retired,married,secondary,no,0,no,no,cellular,27,oct,258,1,92,5,success,yes
648,41959,43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,yes
26753,33708,56,unemployed,married,primary,no,3391,no,no,cellular,21,apr,243,1,-1,0,unknown,yes
11051,31961,29,technician,single,secondary,no,110,yes,no,cellular,13,apr,1036,1,-1,0,unknown,yes
16901,41483,50,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,495,1,92,3,success,yes
564,40623,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,yes
5610,24130,31,management,married,tertiary,no,1331,no,no,unknown,5,nov,268,1,-1,0,unknown,yes
8230,33101,32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,1202,3,-1,0,unknown,yes
13852,34098,35,management,married,tertiary,no,495,no,no,cellular,30,apr,266,1,87,1,failure,yes
13122,41584,54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,yes
14227,30193,37,management,married,tertiary,no,57,no,no,cellular,5,feb,345,1,-1,0,unknown,yes
2605,41705,44,management,married,unknown,no,282,no,no,cellular,6,oct,296,3,-1,0,unknown,yes
27020,39660,30,admin.,single,secondary,no,983,yes,no,cellular,27,may,189,2,-1,0,unknown,yes
20880,19061,58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,-1,0,unknown,yes
26445,41952,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
22790,24112,34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,yes
17950,15193,30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,unknown,yes
18632,31841,36,blue-collar,married,secondary,no,536,yes,no,cellular,8,apr,274,3,-1,0,unknown,yes
2045,18772,40,admin.,married,secondary,no,341,no,no,cellular,31,jul,1142,5,-1,0,unknown,yes
17362,40275,43,management,married,tertiary,no,3518,no,no,cellular,15,jun,181,2,-1,0,unknown,yes
16461,34954,32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure,yes
26367,31184,73,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49,2,-1,0,unknown,yes
25850,31245,49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
8592,19135,38,technician,married,tertiary,no,202,no,no,cellular,5,aug,1311,2,-1,0,unknown,yes
4655,35448,43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes
14363,33954,30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success,yes
20833,38327,46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,yes
26404,20317,31,management,married,secondary,no,0,no,no,cellular,11,aug,720,1,-1,0,unknown,yes
24960,44220,33,technician,married,secondary,no,183,no,no,cellular,16,jul,457,2,182,3,other,yes
1396,15749,42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,-1,0,unknown,yes
22437,40113,57,technician,divorced,tertiary,no,126,no,no,telephone,4,jun,166,2,-1,0,unknown,yes
17428,42118,59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes
7535,42065,47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
6893,34200,33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,-1,0,unknown,yes
19598,27568,46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,-1,0,unknown,yes
7515,27331,41,entrepreneur,married,primary,no,39,yes,no,cellular,21,nov,549,2,-1,0,unknown,yes
19179,43773,21,student,single,secondary,no,215,no,no,cellular,24,may,382,1,89,7,success,yes
24097,33795,66,retired,married,primary,no,2883,no,no,cellular,23,apr,158,1,-1,0,unknown,yes
20599,42315,43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes
1910,30549,32,management,single,tertiary,no,0,no,no,cellular,5,feb,550,4,-1,0,unknown,yes
6863,40597,46,admin.,divorced,secondary,no,2196,no,no,cellular,28,jul,573,5,-1,0,unknown,yes
6756,20269,39,management,married,secondary,no,11835,yes,no,cellular,11,aug,744,2,-1,0,unknown,yes
21238,43179,27,technician,single,tertiary,no,1075,no,no,cellular,2,mar,658,1,-1,0,unknown,yes
22152,43029,54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success,yes
14008,9962,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes
940,43285,72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure,yes
5606,43862,28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,yes
2709,43089,39,management,single,tertiary,no,763,no,no,cellular,22,feb,543,1,189,1,failure,yes
25079,33044,38,admin.,married,secondary,no,0,yes,yes,cellular,17,apr,547,2,-1,0,unknown,yes
7350,44470,35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,366,2,178,9,success,yes
26842,42282,61,retired,married,secondary,no,3114,no,no,cellular,13,nov,381,1,-1,0,unknown,yes
22800,39885,53,admin.,married,secondary,no,109,no,no,telephone,2,jun,270,1,-1,0,unknown,yes
19973,35862,56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,8,may,728,1,-1,0,unknown,yes
12078,9266,35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,4,-1,0,unknown,yes
14934,24922,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,yes
3924,24364,47,management,married,tertiary,no,3505,no,no,cellular,17,nov,434,2,-1,0,unknown,yes
21258,41015,34,management,single,tertiary,no,13014,no,no,cellular,13,aug,738,1,-1,0,unknown,yes
7235,31236,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes
7956,12146,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes
13279,43471,36,management,single,unknown,no,62,no,no,cellular,13,apr,398,2,-1,0,unknown,yes
3718,38013,34,admin.,married,secondary,no,124,yes,no,telephone,14,may,604,4,366,2,other,yes
5089,35594,45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,7,may,878,3,170,5,failure,yes
9803,34012,53,management,married,tertiary,no,1624,no,no,cellular,30,apr,284,3,84,3,success,yes
81,42677,32,admin.,married,secondary,no,366,no,no,cellular,14,jan,366,2,-1,0,unknown,yes
17545,36830,47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown,yes
3775,40351,28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
7182,42883,41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes
88,19011,50,technician,married,tertiary,no,2313,no,no,cellular,5,aug,553,1,-1,0,unknown,yes
15208,17698,33,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,454,6,-1,0,unknown,yes
24497,44959,32,technician,single,unknown,no,491,no,no,cellular,8,oct,251,2,91,7,success,yes
26883,44437,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
1080,41453,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,yes
1507,33887,58,retired,married,tertiary,no,1425,no,no,cellular,30,apr,224,1,-1,0,unknown,yes
7073,40659,61,retired,married,tertiary,no,3140,yes,yes,cellular,6,aug,975,4,98,1,unknown,yes
23506,43808,23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes
234,36420,25,student,single,primary,no,373,yes,no,cellular,11,may,819,2,-1,0,unknown,yes
14236,37358,35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,yes
25973,38760,29,blue-collar,married,secondary,no,-493,yes,no,cellular,18,may,536,2,334,4,failure,yes
25527,14745,35,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,yes
13498,41783,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes
24267,21120,32,management,married,tertiary,no,169,no,no,telephone,14,aug,698,2,-1,0,unknown,yes
12834,33819,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes
23062,43339,35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215,1,-1,0,unknown,yes
25615,26963,39,admin.,single,secondary,no,2263,yes,yes,telephone,21,nov,1158,9,-1,0,unknown,yes
3907,13928,47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,yes
23353,36288,36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,yes
16373,43803,39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,93,1,555,2,other,yes
22039,43204,63,retired,married,secondary,no,2896,no,no,cellular,4,mar,180,2,-1,0,unknown,yes
14857,41048,46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,225,1,-1,0,unknown,yes
25538,31272,31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,yes
26818,44509,29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure,yes
3255,14854,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,-1,0,unknown,yes
5794,15523,31,blue-collar,divorced,secondary,no,0,yes,yes,cellular,18,jul,913,4,-1,0,unknown,yes
22767,39566,25,management,single,tertiary,no,1317,no,no,cellular,26,may,176,1,-1,0,unknown,yes
7695,31640,50,blue-collar,married,primary,no,4979,no,no,telephone,6,apr,180,1,-1,0,unknown,yes
524,43330,25,blue-collar,single,secondary,no,303,no,no,cellular,18,mar,265,1,-1,0,unknown,yes
8781,44308,61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,yes
10346,19758,41,technician,married,tertiary,no,1517,no,no,cellular,8,aug,193,3,-1,0,unknown,yes
25597,44010,39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
13189,35269,36,management,single,tertiary,no,4,yes,no,cellular,7,may,855,2,342,1,failure,yes
21114,43010,75,retired,married,secondary,no,291,no,no,cellular,11,feb,515,1,183,1,failure,yes
920,41126,24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,yes
24672,40903,55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure,yes
12995,41697,60,retired,married,primary,no,1588,no,no,cellular,6,oct,728,1,-1,0,unknown,yes
2862,30993,49,services,married,secondary,no,320,no,no,telephone,9,feb,1971,4,-1,0,unknown,yes
15649,33975,56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,yes
14015,34779,32,self-employed,single,tertiary,no,0,yes,no,cellular,6,may,767,1,-1,0,unknown,yes
25254,33930,42,technician,married,unknown,no,1559,no,no,cellular,30,apr,368,1,-1,0,unknown,yes
4029,42372,46,housemaid,married,secondary,no,38,no,no,cellular,25,nov,541,1,-1,0,unknown,yes
10006,41572,47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,1,92,3,failure,yes
2902,32024,34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,yes
8360,45117,25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,yes
18943,44398,60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,676,2,181,5,failure,yes
14284,19840,47,blue-collar,married,secondary,no,8229,no,no,cellular,8,aug,784,2,-1,0,unknown,yes
4426,10615,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes
15978,43371,30,self-employed,single,tertiary,no,916,no,no,cellular,29,mar,92,2,90,2,success,yes
7693,38156,21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes
15662,43110,37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,367,1,176,6,failure,yes
26538,40808,70,housemaid,divorced,primary,no,1311,no,no,cellular,11,aug,651,1,-1,0,unknown,yes
17701,8756,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
19898,44511,61,retired,married,secondary,no,1853,no,no,telephone,10,aug,520,1,181,2,success,yes
26487,21118,30,technician,married,secondary,no,289,yes,no,cellular,14,aug,1184,4,-1,0,unknown,yes
5712,44048,32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,-1,0,unknown,yes
21439,14424,44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,yes
7219,33945,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,yes
2980,16906,33,admin.,married,secondary,no,82,yes,no,cellular,25,jul,735,1,-1,0,unknown,yes
22435,43104,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes
26354,39852,37,admin.,married,secondary,no,0,yes,no,cellular,2,jun,107,1,-1,0,unknown,yes
278,44134,43,admin.,single,secondary,no,386,no,no,cellular,12,jul,220,3,529,1,failure,yes
16714,33088,40,technician,married,primary,no,284,yes,no,cellular,20,apr,1332,2,-1,0,unknown,yes
7706,43991,27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374,1,179,2,success,yes
2089,41867,74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,yes
15186,42080,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
11855,45047,27,management,single,tertiary,no,107,no,no,cellular,18,oct,767,3,-1,0,unknown,yes
7016,42250,36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,nov,247,1,97,8,failure,yes
18798,41183,28,student,single,secondary,no,67,no,no,cellular,20,aug,329,3,199,2,other,yes
10462,24170,59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,-1,0,unknown,yes
4786,37513,32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,yes
228,43761,78,retired,married,unknown,no,3208,no,no,telephone,20,may,351,3,-1,0,unknown,yes
10422,28245,37,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600,1,-1,0,unknown,yes
20011,29344,51,technician,married,secondary,no,100,no,no,cellular,2,feb,467,2,-1,0,unknown,yes
